source,target,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
1038,215,1.250000,0.170241,0.212801,True,0.210632,-0.002170,46.000000,6.000000,51036960.400788,63145754.729160,6.817614
1038,215,1.500000,0.170241,0.255361,True,0.222471,-0.032891,17.000000,37.000000,51036960.400788,66695016.324723,7.321988
1038,215,2.000000,0.170241,0.340482,True,0.222471,-0.118011,17.000000,37.000000,51036960.400788,66695016.324723,6.838987
526,624,1.250000,0.080779,0.100974,True,0.101023,0.000050,3.000000,19.000000,24216919.858636,30285998.062482,6.883002
526,624,1.500000,0.080779,0.121168,True,0.123139,0.001970,6.000000,22.000000,24216919.858636,36916097.654136,6.970110
526,624,2.000000,0.080779,0.161558,True,0.123474,-0.038084,6.000000,20.000000,24216919.858636,37016600.692564,6.844084
1133,716,1.250000,0.069771,0.087213,True,0.092183,0.004970,22.000000,1.000000,20916729.650557,27635810.376508,7.365727
1133,716,1.500000,0.069771,0.104656,True,0.105400,0.000744,27.000000,0.000000,20916729.650557,31598221.984435,7.584463
1133,716,2.000000,0.069771,0.139541,True,0.131764,-0.007777,30.000000,2.000000,20916729.650557,39501863.475133,7.798600
100,343,1.250000,0.044107,0.055134,True,0.053971,-0.001163,11.000000,2.000000,13222889.959937,16180017.073484,7.344424
100,343,1.500000,0.044107,0.066160,True,0.067584,0.001424,14.000000,3.000000,13222889.959937,20261272.595471,7.391547
100,343,2.000000,0.044107,0.088214,True,0.085507,-0.002707,15.000000,4.000000,13222889.959937,25634293.312654,7.320508
1085,351,1.250000,0.163722,0.204652,True,0.182045,-0.022608,18.000000,29.000000,49082619.407599,54575604.312182,7.747363
1085,351,1.500000,0.163722,0.245583,True,0.182045,-0.063538,18.000000,29.000000,49082619.407599,54575604.312182,7.651982
1085,351,2.000000,0.163722,0.327444,True,0.182045,-0.145399,18.000000,29.000000,49082619.407599,54575604.312182,7.490800
1291,191,1.250000,0.079970,0.099963,True,0.102768,0.002805,22.000000,3.000000,23974535.614790,30809004.199186,6.119679
1291,191,1.500000,0.079970,0.119956,True,0.118025,-0.001930,24.000000,5.000000,23974535.614790,35383123.627379,5.993308
1291,191,2.000000,0.079970,0.159941,True,0.136624,-0.023317,27.000000,6.000000,23974535.614790,40958935.890102,6.039198
1497,188,1.250000,0.111335,0.139169,True,0.131652,-0.007517,20.000000,8.000000,33377457.331700,39468257.939284,4.077767
1497,188,1.500000,0.111335,0.167003,True,0.131652,-0.035351,20.000000,8.000000,33377457.331700,39468257.939284,4.483716
1497,188,2.000000,0.111335,0.222670,True,0.131652,-0.091018,20.000000,8.000000,33377457.331700,39468257.939284,4.134319
49,807,1.250000,0.176557,0.220696,True,0.221897,0.001201,47.000000,6.000000,52930505.202240,66523114.092044,6.756468
49,807,1.500000,0.176557,0.264836,True,0.222703,-0.042132,46.000000,9.000000,52930505.202240,66764772.689968,6.890352
49,807,2.000000,0.176557,0.353114,True,0.222703,-0.130411,46.000000,9.000000,52930505.202240,66764772.689968,6.737153
140,205,1.250000,0.018228,0.022785,True,0.031380,0.008595,6.000000,1.000000,5464692.238358,9407555.101235,6.191196
140,205,1.500000,0.018228,0.027342,True,0.031380,0.004038,6.000000,1.000000,5464692.238358,9407555.101235,6.229360
140,205,2.000000,0.018228,0.036457,True,0.040724,0.004268,8.000000,1.000000,5464692.238358,12208855.683106,6.240780
377,676,1.250000,0.100383,0.125478,True,0.121197,-0.004281,15.000000,14.000000,30093916.635844,36333966.981440,3.684572
377,676,1.500000,0.100383,0.150574,True,0.130119,-0.020455,13.000000,16.000000,30093916.635844,39008600.006302,3.648437
377,676,2.000000,0.100383,0.200765,True,0.130119,-0.070646,13.000000,16.000000,30093916.635844,39008600.006302,3.623781
270,421,1.250000,0.045579,0.056974,True,0.058150,0.001176,8.000000,5.000000,13664276.751654,17432878.068673,3.469383
270,421,1.500000,0.045579,0.068369,True,0.067564,-0.000804,10.000000,5.000000,13664276.751654,20255252.057297,3.238018
270,421,2.000000,0.045579,0.091158,True,0.080632,-0.010526,12.000000,5.000000,13664276.751654,24172918.248754,3.118082
1432,1461,1.250000,0.048221,0.060276,True,0.055918,-0.004358,6.000000,5.000000,14456257.950863,16763811.449617,1.673276
1432,1461,1.500000,0.048221,0.072331,True,0.055918,-0.016413,6.000000,5.000000,14456257.950863,16763811.449617,1.684909
1432,1461,2.000000,0.048221,0.096442,True,0.055918,-0.040524,6.000000,5.000000,14456257.950863,16763811.449617,1.660739
272,580,1.250000,0.049206,0.061508,True,0.056051,-0.005457,15.000000,0.000000,14751700.243950,16803769.986381,7.344357
272,580,1.500000,0.049206,0.073810,True,0.071967,-0.001843,16.000000,1.000000,14751700.243950,21575148.963411,7.457477
272,580,2.000000,0.049206,0.098413,True,0.097900,-0.000513,20.000000,1.000000,14751700.243950,29349676.885031,7.438889
421,752,1.250000,0.058450,0.073062,True,0.070845,-0.002217,5.000000,12.000000,17522735.624780,21238738.952224,6.112504
421,752,1.500000,0.058450,0.087674,True,0.089030,0.001355,9.000000,12.000000,17522735.624780,26690381.382178,6.223714
421,752,2.000000,0.058450,0.116899,True,0.098517,-0.018382,8.000000,15.000000,17522735.624780,29534768.507868,6.171625
1313,188,1.250000,0.087922,0.109902,True,0.110589,0.000687,22.000000,4.000000,26358229.142408,33153652.450130,7.385887
1313,188,1.500000,0.087922,0.131882,True,0.132617,0.000734,32.000000,3.000000,26358229.142408,39757436.386976,7.375033
1313,188,2.000000,0.087922,0.175843,True,0.137756,-0.038087,34.000000,3.000000,26358229.142408,41298311.596897,7.342162
451,86,1.250000,0.113374,0.141718,True,0.139879,-0.001839,22.000000,9.000000,33988700.736180,41934621.458772,7.722536
451,86,1.500000,0.113374,0.170061,True,0.168712,-0.001349,34.000000,5.000000,33988700.736180,50578510.428081,7.631960
451,86,2.000000,0.113374,0.226748,True,0.176907,-0.049841,18.000000,21.000000,33988700.736180,53035313.804673,7.516506
1318,687,1.250000,0.137493,0.171866,True,0.172241,0.000374,24.000000,20.000000,41219380.993033,51636449.303372,4.106397
1318,687,1.500000,0.137493,0.206240,True,0.172330,-0.033909,25.000000,19.000000,41219380.993033,51663307.995108,4.088655
1318,687,2.000000,0.137493,0.274986,True,0.172330,-0.102656,25.000000,19.000000,41219380.993033,51663307.995108,4.150666
1308,634,1.250000,0.154875,0.193593,True,0.193560,-0.000034,39.000000,8.000000,46430258.801627,58027706.566536,7.466081
1308,634,1.500000,0.154875,0.232312,True,0.206806,-0.025506,41.000000,8.000000,46430258.801627,61998824.031163,7.904179
1308,634,2.000000,0.154875,0.309749,True,0.206806,-0.102944,41.000000,8.000000,46430258.801627,61998824.031163,7.651243
119,1527,1.250000,0.027143,0.033928,True,0.036586,0.002658,5.000000,4.000000,8137194.104559,10968217.224347,6.358336
119,1527,1.500000,0.027143,0.040714,True,0.036586,-0.004128,5.000000,4.000000,8137194.104559,10968217.224347,6.461779
119,1527,2.000000,0.027143,0.054286,True,0.054645,0.000359,7.000000,6.000000,8137194.104559,16382036.176687,6.232340
1438,597,1.250000,0.152375,0.190469,True,0.185406,-0.005063,38.000000,6.000000,45680950.767031,55583448.236376,6.667862
1438,597,1.500000,0.152375,0.228563,True,0.185406,-0.043156,38.000000,6.000000,45680950.767031,55583448.236376,6.733284
1438,597,2.000000,0.152375,0.304751,True,0.185406,-0.119344,38.000000,6.000000,45680950.767031,55583448.236376,6.711483
1140,936,1.250000,0.070360,0.087950,True,0.088371,0.000421,16.000000,4.000000,21093451.928005,26493086.958790,5.290379
1140,936,1.500000,0.070360,0.105540,True,0.106259,0.000718,16.000000,8.000000,21093451.928005,31855575.140627,5.498931
1140,936,2.000000,0.070360,0.140720,True,0.106259,-0.034462,16.000000,8.000000,21093451.928005,31855575.140627,5.241340
133,1566,1.250000,0.041692,0.052115,True,0.053261,0.001145,6.000000,5.000000,12499041.992109,15967106.925168,4.842217
133,1566,1.500000,0.041692,0.062538,True,0.065969,0.003430,10.000000,3.000000,12499041.992109,19776999.868163,4.865901
133,1566,2.000000,0.041692,0.083385,True,0.079265,-0.004120,11.000000,4.000000,12499041.992109,23762929.217553,5.032215
397,773,1.250000,0.070612,0.088266,False,,,,,21169076.845046,,1.433307
397,773,1.500000,0.070612,0.105919,False,,,,,21169076.845046,,1.445887
397,773,2.000000,0.070612,0.141225,False,,,,,21169076.845046,,1.448119
1218,845,1.250000,0.065388,0.081735,True,0.083722,0.001987,23.000000,0.000000,19602756.722083,25099148.241684,6.423811
1218,845,1.500000,0.065388,0.098082,True,0.097171,-0.000911,26.000000,1.000000,19602756.722083,29131138.823587,6.296447
1218,845,2.000000,0.065388,0.130776,True,0.113922,-0.016853,26.000000,1.000000,19602756.722083,34153089.514842,6.425584
1391,1440,1.250000,0.039401,0.049251,True,0.047176,-0.002075,6.000000,4.000000,11812101.997190,14143003.689369,3.011024
1391,1440,1.500000,0.039401,0.059101,True,0.056508,-0.002594,7.000000,5.000000,11812101.997190,16940541.730882,3.083209
1391,1440,2.000000,0.039401,0.078802,True,0.056508,-0.022294,7.000000,5.000000,11812101.997190,16940541.730882,3.055587
937,998,1.250000,0.043693,0.054617,True,0.054648,0.000031,10.000000,0.000000,13098969.604683,16383137.241839,7.773077
937,998,1.500000,0.043693,0.065540,True,0.059560,-0.005980,11.000000,0.000000,13098969.604683,17855771.555132,7.570496
937,998,2.000000,0.043693,0.087387,True,0.076700,-0.010687,14.000000,0.000000,13098969.604683,22994063.930972,7.682852
16,930,1.250000,0.163491,0.204363,True,0.207323,0.002959,48.000000,1.000000,49013276.564095,62153805.364741,6.626352
16,930,1.500000,0.163491,0.245236,True,0.207476,-0.037760,48.000000,1.000000,49013276.564095,62199812.566476,6.580425
16,930,2.000000,0.163491,0.326981,True,0.207476,-0.119505,48.000000,1.000000,49013276.564095,62199812.566476,6.529451
538,976,1.250000,0.079059,0.098823,True,0.098769,-0.000054,24.000000,1.000000,23701211.925247,29610278.183525,6.073685
538,976,1.500000,0.079059,0.118588,True,0.098769,-0.019819,24.000000,1.000000,23701211.925247,29610278.183525,6.061323
538,976,2.000000,0.079059,0.158117,True,0.098769,-0.059348,24.000000,1.000000,23701211.925247,29610278.183525,5.890338
1176,315,1.250000,0.127309,0.159136,True,0.158756,-0.000380,34.000000,5.000000,38166237.262038,47593850.438852,7.532789
1176,315,1.500000,0.127309,0.190963,True,0.190464,-0.000499,38.000000,7.000000,38166237.262038,57099768.523476,7.574321
1176,315,2.000000,0.127309,0.254618,True,0.194709,-0.059909,40.000000,6.000000,38166237.262038,58372171.181714,7.343885
1011,190,1.250000,0.160425,0.200532,True,0.201014,0.000483,29.000000,20.000000,48094278.791567,60262518.816460,5.774493
1011,190,1.500000,0.160425,0.240638,True,0.201123,-0.039515,32.000000,17.000000,48094278.791567,60295031.201151,5.696819
1011,190,2.000000,0.160425,0.320850,True,0.201123,-0.119728,32.000000,17.000000,48094278.791567,60295031.201151,5.886552
1565,309,1.250000,0.061614,0.077017,True,0.076535,-0.000482,9.000000,11.000000,18471285.166197,22944608.974032,4.168335
1565,309,1.500000,0.061614,0.092420,True,0.093987,0.001566,13.000000,11.000000,18471285.166197,28176492.956257,4.431713
1565,309,2.000000,0.061614,0.123227,True,0.103019,-0.020209,15.000000,11.000000,18471285.166197,30884201.764172,4.270061
1355,625,1.250000,0.135104,0.168880,True,0.168187,-0.000693,37.000000,9.000000,40503254.623273,50421169.798486,7.688647
1355,625,1.500000,0.135104,0.202656,True,0.195215,-0.007442,42.000000,8.000000,40503254.623273,58523841.629386,7.693136
1355,625,2.000000,0.135104,0.270209,True,0.214658,-0.055551,41.000000,11.000000,40503254.623273,64352701.573800,7.597242
1112,1404,1.250000,0.083587,0.104483,True,0.104274,-0.000210,15.000000,7.000000,25058663.422150,31260457.565594,7.040086
1112,1404,1.500000,0.083587,0.125380,True,0.106926,-0.018454,16.000000,6.000000,25058663.422150,32055536.705971,7.288277
1112,1404,2.000000,0.083587,0.167173,True,0.106926,-0.060248,16.000000,6.000000,25058663.422150,32055536.705971,7.147396
1432,81,1.250000,0.091769,0.114711,True,0.112063,-0.002648,18.000000,4.000000,27511540.217872,33595526.456094,4.475376
1432,81,1.500000,0.091769,0.137653,True,0.121090,-0.016563,19.000000,7.000000,27511540.217872,36301958.595881,4.536796
1432,81,2.000000,0.091769,0.183537,True,0.121090,-0.062447,19.000000,7.000000,27511540.217872,36301958.595881,4.641538
1314,1412,1.250000,0.080759,0.100949,True,0.102690,0.001741,10.000000,12.000000,24210979.379435,30785699.561377,6.729303
1314,1412,1.500000,0.080759,0.121139,True,0.125131,0.003993,9.000000,15.000000,24210979.379435,37513428.834202,6.811710
1314,1412,2.000000,0.080759,0.161518,True,0.125131,-0.036387,9.000000,15.000000,24210979.379435,37513428.834202,7.127743
1182,1307,1.250000,0.065448,0.081810,True,0.082195,0.000385,16.000000,2.000000,19620907.927627,24641456.819753,5.969849
1182,1307,1.500000,0.065448,0.098172,True,0.099926,0.001754,17.000000,5.000000,19620907.927627,29957158.037105,5.906221
1182,1307,2.000000,0.065448,0.130897,True,0.100679,-0.030217,20.000000,2.000000,19620907.927627,30182940.980835,5.943204
1158,416,1.250000,0.154965,0.193706,True,0.193243,-0.000463,17.000000,30.000000,46457352.935726,57932858.156135,5.016935
1158,416,1.500000,0.154965,0.232448,True,0.193243,-0.039204,17.000000,30.000000,46457352.935726,57932858.156135,4.961852
1158,416,2.000000,0.154965,0.309930,True,0.193243,-0.116687,17.000000,30.000000,46457352.935726,57932858.156135,5.078861
1561,1573,1.250000,0.070086,0.087607,True,0.086521,-0.001086,14.000000,2.000000,21011246.180925,25938421.741984,7.340721
1561,1573,1.500000,0.070086,0.105129,True,0.095358,-0.009771,17.000000,1.000000,21011246.180925,28587490.391465,7.460336
1561,1573,2.000000,0.070086,0.140172,True,0.095358,-0.044814,17.000000,1.000000,21011246.180925,28587490.391465,7.472072
117,824,1.250000,0.125186,0.156482,True,0.157781,0.001299,41.000000,1.000000,37529713.117629,47301617.779517,5.444124
117,824,1.500000,0.125186,0.187778,True,0.170879,-0.016899,43.000000,1.000000,37529713.117629,51228356.826345,5.497436
117,824,2.000000,0.125186,0.250371,True,0.170879,-0.079492,43.000000,1.000000,37529713.117629,51228356.826345,5.523923
1323,547,1.250000,0.157058,0.196323,True,0.173714,-0.022609,16.000000,29.000000,47084906.203682,52078241.856382,4.527303
1323,547,1.500000,0.157058,0.235588,True,0.173714,-0.061873,16.000000,29.000000,47084906.203682,52078241.856382,4.347390
1323,547,2.000000,0.157058,0.314117,True,0.173714,-0.140402,16.000000,29.000000,47084906.203682,52078241.856382,4.338188
1088,787,1.250000,0.091611,0.114514,True,0.113872,-0.000641,18.000000,6.000000,27464261.338332,34138076.988738,7.256818
1088,787,1.500000,0.091611,0.137416,True,0.129785,-0.007632,25.000000,5.000000,27464261.338332,38908518.197162,7.356731
1088,787,2.000000,0.091611,0.183222,True,0.129785,-0.053437,25.000000,5.000000,27464261.338332,38908518.197162,7.350020
1037,1408,1.250000,0.074064,0.092580,True,0.094389,0.001809,21.000000,4.000000,22203864.147505,28297217.582967,6.958704
1037,1408,1.500000,0.074064,0.111096,True,0.111814,0.000718,24.000000,5.000000,22203864.147505,33521092.728569,7.350535
1037,1408,2.000000,0.074064,0.148128,True,0.117248,-0.030881,28.000000,1.000000,22203864.147505,35149935.633142,6.861168
1210,363,1.250000,0.178700,0.223375,True,0.187018,-0.036356,45.000000,2.000000,53572794.286069,56066731.227445,7.648552
1210,363,1.500000,0.178700,0.268049,True,0.187018,-0.081031,45.000000,2.000000,53572794.286069,56066731.227445,7.341097
1210,363,2.000000,0.178700,0.357399,True,0.187018,-0.170381,45.000000,2.000000,53572794.286069,56066731.227445,7.396412
778,884,1.250000,0.042760,0.053450,True,0.053467,0.000018,10.000000,0.000000,12819099.437064,16029131.043914,3.837169
778,884,1.500000,0.042760,0.064140,True,0.062574,-0.001566,12.000000,0.000000,12819099.437064,18759129.023015,3.965761
778,884,2.000000,0.042760,0.085520,True,0.066405,-0.019115,12.000000,0.000000,12819099.437064,19907732.145554,3.841090
1316,365,1.250000,0.130505,0.163131,True,0.160361,-0.002770,35.000000,6.000000,39124392.705050,48074922.417597,6.741974
1316,365,1.500000,0.130505,0.195757,True,0.173994,-0.021764,32.000000,11.000000,39124392.705050,52162050.274139,6.713915
1316,365,2.000000,0.130505,0.261010,True,0.173994,-0.087016,32.000000,11.000000,39124392.705050,52162050.274139,7.056079
1132,765,1.250000,0.102585,0.128232,True,0.127482,-0.000750,23.000000,7.000000,30754276.490960,38218070.601861,7.308862
1132,765,1.500000,0.102585,0.153878,True,0.153847,-0.000031,26.000000,8.000000,30754276.490960,46122129.467239,7.590724
1132,765,2.000000,0.102585,0.205170,True,0.153847,-0.051324,26.000000,8.000000,30754276.490960,46122129.467239,7.314747
231,554,1.250000,0.096097,0.120122,True,0.119665,-0.000456,20.000000,5.000000,28809247.551421,35874758.582454,7.443700
231,554,1.500000,0.096097,0.144146,True,0.144880,0.000734,26.000000,5.000000,28809247.551421,43433829.039807,7.610436
231,554,2.000000,0.096097,0.192195,True,0.159377,-0.032818,30.000000,5.000000,28809247.551421,47779882.824150,7.526054
1061,464,1.250000,0.110668,0.138335,True,0.133994,-0.004341,20.000000,13.000000,33177431.878176,40170528.466827,7.326669
1061,464,1.500000,0.110668,0.166002,True,0.133994,-0.032008,20.000000,13.000000,33177431.878176,40170528.466827,7.622030
1061,464,2.000000,0.110668,0.221336,True,0.133994,-0.087342,20.000000,13.000000,33177431.878176,40170528.466827,7.309892
530,798,1.250000,0.067230,0.084038,False,,,,,20155188.000311,,1.515060
530,798,1.500000,0.067230,0.100846,False,,,,,20155188.000311,,1.538246
530,798,2.000000,0.067230,0.134461,False,,,,,20155188.000311,,1.536565
755,76,1.250000,0.120713,0.150891,True,0.148870,-0.002021,34.000000,5.000000,36188811.109072,44630243.470178,5.859459
755,76,1.500000,0.120713,0.181069,True,0.162731,-0.018338,38.000000,5.000000,36188811.109072,48785654.495810,5.714011
755,76,2.000000,0.120713,0.241426,True,0.162731,-0.078694,38.000000,5.000000,36188811.109072,48785654.495810,5.698068
1277,670,1.250000,0.151431,0.189289,True,0.183868,-0.005421,40.000000,6.000000,45397925.805648,55122215.297075,4.730088
1277,670,1.500000,0.151431,0.227147,True,0.183868,-0.043279,40.000000,6.000000,45397925.805648,55122215.297075,4.917684
1277,670,2.000000,0.151431,0.302862,True,0.183868,-0.118994,40.000000,6.000000,45397925.805648,55122215.297075,4.887357
390,981,1.250000,0.110531,0.138164,True,0.139106,0.000942,31.000000,4.000000,33136390.627185,41702891.303205,7.276883
390,981,1.500000,0.110531,0.165797,True,0.152381,-0.013415,33.000000,4.000000,33136390.627185,45682724.503033,7.531729
390,981,2.000000,0.110531,0.221062,True,0.152381,-0.068681,33.000000,4.000000,33136390.627185,45682724.503033,7.311417
1278,966,1.250000,0.074046,0.092558,True,0.090217,-0.002341,14.000000,8.000000,22198449.174301,27046350.389416,6.666045
1278,966,1.500000,0.074046,0.111069,True,0.109413,-0.001657,11.000000,17.000000,22198449.174301,32801063.623824,6.562207
1278,966,2.000000,0.074046,0.148092,True,0.109413,-0.038680,11.000000,17.000000,22198449.174301,32801063.623824,6.745592
1342,1409,1.250000,0.015155,0.018944,True,0.017419,-0.001525,4.000000,1.000000,4543352.309478,5222024.277620,5.251358
1342,1409,1.500000,0.015155,0.022732,True,0.017419,-0.005314,4.000000,1.000000,4543352.309478,5222024.277620,5.439488
1342,1409,2.000000,0.015155,0.030310,True,0.030656,0.000346,3.000000,4.000000,4543352.309478,9190520.241220,5.305650
