timestamp,satellite,latitude,longitude,height_km
1737549132.404158,Starlink-550 437,52.3015,17.5155,515.19
1737549132.404158,Starlink-550 438,52.4626,44.4161,515.23
1737549132.404158,Starlink-550 439,46.9432,68.3365,513.97
1737549132.404158,Starlink-550 440,42.5978,83.1065,512.99
1737549132.404158,Starlink-550 441,31.9409,98.8092,510.86
1737549132.404158,Starlink-550 442,19.7506,111.0532,509.29
1737549132.404158,Starlink-550 443,6.8341,121.5094,509.11
1737549132.404158,Starlink-550 444,-6.2976,131.4063,510.77
1737549132.404158,Starlink-550 445,-19.2197,141.8071,514.15
1737549132.404158,Starlink-550 446,-31.4319,153.9213,518.55
1737549132.404158,Starlink-550 447,-42.1548,169.3849,522.91
1737549132.404158,Starlink-550 448,-50.037,-169.9203,526.12
1737549132.404158,Starlink-550 449,-53.1494,-144.0564,527.34
1737549132.404158,Starlink-550 450,-50.3391,-118.017,526.24
1737549132.404158,Starlink-550 451,-42.659,-97.011,523.12
1737549132.404158,Starlink-550 452,-32.0464,-81.3153,518.79
1737549132.404158,Starlink-550 453,-19.8898,-69.0693,514.37
1737549132.404158,Starlink-550 454,-6.9915,-58.6108,510.92
1737549132.404158,Starlink-550 455,6.1398,-48.7138,509.15
1737549132.404158,Starlink-550 456,19.079,-38.3153,509.24
1737549132.404158,Starlink-550 457,31.3242,-26.2033,510.76
1737549132.404158,Starlink-550 458,42.0911,-10.7336,512.88
1737549132.404158,Starlink-550 459,50.0167,9.9963,514.67
1737549132.404158,Starlink-550 460,53.1497,35.9409,515.38
1737549132.404158,Starlink-550 461,50.3207,62.063,514.74
1737549132.404158,Starlink-550 462,37.5311,96.5147,511.92
1737549132.404158,Starlink-550 463,25.9768,110.2465,509.95
1737549132.404158,Starlink-550 464,13.3472,121.4205,508.98
1737549132.404158,Starlink-550 465,0.2685,131.4611,509.7
1737549132.404158,Starlink-550 466,-12.8124,141.4752,512.28
1737549132.404158,Starlink-550 467,-25.4536,152.5603,516.28
1737549132.404158,Starlink-550 468,-37.0469,166.1121,520.81
1737549132.404158,Starlink-550 469,-46.5647,-176.0114,524.72
1737549132.404158,Starlink-550 470,-52.307,-152.4367,527.01
1737549132.404158,Starlink-550 471,-52.467,-125.6269,527.08
1737549132.404158,Starlink-550 472,-46.9816,-101.7678,524.89
1737549132.404158,Starlink-550 473,-37.6152,-83.6085,521.04
1737549132.404158,Starlink-550 474,-26.1009,-69.8774,516.52
1737549132.404158,Starlink-550 475,-13.4976,-58.7007,512.46
1737549132.404158,Starlink-550 476,-0.4283,-48.6587,509.8
1737549132.404158,Starlink-550 477,12.6611,-38.6458,508.98
1737549132.404158,Starlink-550 478,25.3277,-27.5636,509.87
1737549132.404158,Starlink-550 479,36.9603,-14.0115,511.81
1737549132.404158,Starlink-550 480,46.5239,3.8823,513.87
1737549132.404158,Starlink-550 481,52.3015,27.5155,515.19
1737549132.404158,Starlink-550 482,52.4626,54.4161,515.23
1737549132.404158,Starlink-550 483,46.9432,78.3365,513.97
1737549132.404158,Starlink-550 484,42.5978,93.1065,512.99
1737549132.404158,Starlink-550 485,31.9409,108.8092,510.86
1737549132.404158,Starlink-550 486,19.7506,121.0532,509.29
1737549132.404158,Starlink-550 487,6.8341,131.5094,509.11
1737549132.404158,Starlink-550 488,-6.2976,141.4063,510.77
1737549132.404158,Starlink-550 489,-19.2197,151.8071,514.15
1737549132.404158,Starlink-550 490,-31.4319,163.9213,518.55
1737549132.404158,Starlink-550 491,-42.1548,179.3849,522.91
1737549132.404158,Starlink-550 492,-50.037,-159.9203,526.12
1737549132.404158,Starlink-550 493,-53.1494,-134.0564,527.34
1737549132.404158,Starlink-550 494,-50.3391,-108.017,526.24
1737549132.404158,Starlink-550 495,-42.659,-87.011,523.12
1737549132.404158,Starlink-550 496,-32.0464,-71.3153,518.79
1737549132.404158,Starlink-550 497,-19.8898,-59.0693,514.37
1737549132.404158,Starlink-550 498,-6.9915,-48.6108,510.92
1737549132.404158,Starlink-550 499,6.1398,-38.7138,509.15
1737549132.404158,Starlink-550 500,19.079,-28.3153,509.24
1737549132.404158,Starlink-550 501,31.3242,-16.2033,510.76
1737549132.404158,Starlink-550 502,42.0911,-0.7336,512.88
1737549132.404158,Starlink-550 503,50.0167,19.9963,514.67
1737549132.404158,Starlink-550 504,53.1497,45.9409,515.38
1737549132.404158,Starlink-550 505,50.3207,72.063,514.74
1737549132.404158,Starlink-550 506,37.5311,106.5147,511.92
1737549132.404158,Starlink-550 507,25.9768,120.2465,509.95
1737549132.404158,Starlink-550 508,13.3472,131.4205,508.98
1737549132.404158,Starlink-550 509,0.2685,141.4611,509.7
1737549132.404158,Starlink-550 510,-12.8124,151.4752,512.28
1737549132.404158,Starlink-550 511,-25.4536,162.5603,516.28
1737549132.404158,Starlink-550 512,-37.0469,176.1121,520.81
1737549132.404158,Starlink-550 513,-46.5647,-166.0114,524.72
1737549132.404158,Starlink-550 514,-52.307,-142.4367,527.01
1737549132.404158,Starlink-550 515,-52.467,-115.6269,527.08
1737549132.404158,Starlink-550 516,-46.9816,-91.7678,524.89
1737549132.404158,Starlink-550 517,-37.6152,-73.6085,521.04
1737549132.404158,Starlink-550 518,-26.1009,-59.8774,516.52
1737549132.404158,Starlink-550 519,-13.4976,-48.7007,512.46
1737549132.404158,Starlink-550 520,-0.4283,-38.6587,509.8
1737549132.404158,Starlink-550 521,12.6611,-28.6458,508.98
1737549132.404158,Starlink-550 522,25.3277,-17.5636,509.87
1737549132.404158,Starlink-550 523,36.9603,-4.0115,511.81
1737549132.404158,Starlink-550 524,46.5239,13.8823,513.87
1737549132.404158,Starlink-550 525,52.3015,37.5155,515.19
1737549132.404158,Starlink-550 526,52.4626,64.4161,515.23
1737549132.404158,Starlink-550 527,46.9432,88.3365,513.97
1737549132.404158,Starlink-550 528,42.5978,103.1065,512.99
1737549132.404158,Starlink-550 529,31.9409,118.8092,510.86
1737549132.404158,Starlink-550 530,19.7506,131.0532,509.29
1737549132.404158,Starlink-550 531,6.8341,141.5094,509.11
1737549132.404158,Starlink-550 532,-6.2976,151.4063,510.77
1737549132.404158,Starlink-550 533,-19.2197,161.8071,514.15
1737549132.404158,Starlink-550 534,-31.4319,173.9213,518.55
1737549132.404158,Starlink-550 535,-42.1548,-170.6151,522.91
1737549132.404158,Starlink-550 536,-50.037,-149.9203,526.12
1737549132.404158,Starlink-550 537,-53.1494,-124.0564,527.34
1737549132.404158,Starlink-550 538,-50.3391,-98.017,526.24
1737549132.404158,Starlink-550 539,-42.659,-77.011,523.12
1737549132.404158,Starlink-550 540,-32.0464,-61.3153,518.79
1737549132.404158,Starlink-550 541,-19.8898,-49.0693,514.37
1737549132.404158,Starlink-550 542,-6.9915,-38.6108,510.92
1737549132.404158,Starlink-550 543,6.1398,-28.7138,509.15
1737549132.404158,Starlink-550 544,19.079,-18.3153,509.24
1737549132.404158,Starlink-550 545,31.3242,-6.2033,510.76
1737549132.404158,Starlink-550 546,42.0911,9.2664,512.88
1737549132.404158,Starlink-550 547,50.0167,29.9963,514.67
1737549132.404158,Starlink-550 548,53.1497,55.9409,515.38
1737549132.404158,Starlink-550 549,50.3207,82.063,514.74
1737549132.404158,Starlink-550 550,37.5311,116.5147,511.92
1737549132.404158,Starlink-550 551,25.9768,130.2465,509.95
1737549132.404158,Starlink-550 552,13.3472,141.4205,508.98
1737549132.404158,Starlink-550 553,0.2685,151.4611,509.7
1737549132.404158,Starlink-550 554,-12.8124,161.4752,512.28
1737549132.404158,Starlink-550 555,-25.4536,172.5603,516.28
1737549132.404158,Starlink-550 556,-37.0469,-173.8879,520.81
1737549132.404158,Starlink-550 557,-46.5647,-156.0114,524.72
1737549132.404158,Starlink-550 558,-52.307,-132.4367,527.01
1737549132.404158,Starlink-550 559,-52.467,-105.6269,527.08
1737549132.404158,Starlink-550 560,-46.9816,-81.7678,524.89
1737549132.404158,Starlink-550 561,-37.6152,-63.6085,521.04
1737549132.404158,Starlink-550 562,-26.1009,-49.8774,516.52
1737549132.404158,Starlink-550 563,-13.4976,-38.7007,512.46
1737549132.404158,Starlink-550 564,-0.4283,-28.6587,509.8
1737549132.404158,Starlink-550 565,12.6611,-18.6458,508.98
1737549132.404158,Starlink-550 566,25.3277,-7.5636,509.87
1737549132.404158,Starlink-550 567,36.9603,5.9885,511.81
1737549132.404158,Starlink-550 568,46.5239,23.8823,513.87
1737549132.404158,Starlink-550 569,52.3015,47.5155,515.19
1737549132.404158,Starlink-550 570,52.4626,74.4161,515.23
1737549132.404158,Starlink-550 571,46.9432,98.3365,513.97
1737549132.404158,Starlink-550 572,42.5978,113.1065,512.99
1737549132.404158,Starlink-550 573,31.9409,128.8092,510.86
1737549132.404158,Starlink-550 574,19.7506,141.0532,509.29
1737549132.404158,Starlink-550 575,6.8341,151.5094,509.11
1737549132.404158,Starlink-550 576,-6.2976,161.4063,510.77
1737549132.404158,Starlink-550 577,-19.2197,171.8071,514.15
1737549132.404158,Starlink-550 578,-31.4319,-176.0787,518.55
1737549132.404158,Starlink-550 579,-42.1548,-160.6151,522.91
1737549132.404158,Starlink-550 580,-50.037,-139.9203,526.12
1737549132.404158,Starlink-550 581,-53.1494,-114.0564,527.34
1737549132.404158,Starlink-550 582,-50.3391,-88.017,526.24
1737549132.404158,Starlink-550 583,-42.659,-67.011,523.12
1737549132.404158,Starlink-550 584,-32.0464,-51.3153,518.79
1737549132.404158,Starlink-550 585,-19.8898,-39.0693,514.37
1737549132.404158,Starlink-550 586,-6.9915,-28.6108,510.92
1737549132.404158,Starlink-550 587,6.1398,-18.7138,509.15
1737549132.404158,Starlink-550 588,19.079,-8.3153,509.24
1737549132.404158,Starlink-550 589,31.3242,3.7967,510.76
1737549132.404158,Starlink-550 590,42.0911,19.2664,512.88
1737549132.404158,Starlink-550 591,50.0167,39.9963,514.67
1737549132.404158,Starlink-550 592,53.1497,65.9409,515.38
1737549132.404158,Starlink-550 593,50.3207,92.063,514.74
1737549132.404158,Starlink-550 594,37.5311,126.5147,511.92
1737549132.404158,Starlink-550 595,25.9768,140.2465,509.95
1737549132.404158,Starlink-550 596,13.3472,151.4205,508.98
1737549132.404158,Starlink-550 597,0.2685,161.4611,509.7
1737549132.404158,Starlink-550 598,-12.8124,171.4752,512.28
1737549132.404158,Starlink-550 599,-25.4536,-177.4397,516.28
1737549132.404158,Starlink-550 600,-37.0469,-163.8879,520.81
1737549132.404158,Starlink-550 601,-46.5647,-146.0114,524.72
1737549132.404158,Starlink-550 602,-52.307,-122.4367,527.01
1737549132.404158,Starlink-550 603,-52.467,-95.6269,527.08
1737549132.404158,Starlink-550 604,-46.9816,-71.7678,524.89
1737549132.404158,Starlink-550 605,-37.6152,-53.6085,521.04
1737549132.404158,Starlink-550 606,-26.1009,-39.8774,516.52
1737549132.404158,Starlink-550 607,-13.4976,-28.7007,512.46
1737549132.404158,Starlink-550 608,-0.4283,-18.6587,509.8
1737549132.404158,Starlink-550 609,12.6611,-8.6458,508.98
1737549132.404158,Starlink-550 610,25.3277,2.4364,509.87
1737549132.404158,Starlink-550 611,36.9603,15.9885,511.81
1737549132.404158,Starlink-550 612,46.5239,33.8823,513.87
1737549132.404158,Starlink-550 613,52.3015,57.5155,515.19
1737549132.404158,Starlink-550 614,52.4626,84.4161,515.23
1737549132.404158,Starlink-550 615,46.9432,108.3365,513.97
1737549132.404158,Starlink-550 616,42.5978,123.1065,512.99
1737549132.404158,Starlink-550 617,31.9409,138.8092,510.86
1737549132.404158,Starlink-550 618,19.7506,151.0532,509.29
1737549132.404158,Starlink-550 619,6.8341,161.5094,509.11
1737549132.404158,Starlink-550 620,-6.2976,171.4063,510.77
1737549132.404158,Starlink-550 621,-19.2197,-178.1929,514.15
1737549132.404158,Starlink-550 622,-31.4319,-166.0787,518.55
1737549132.404158,Starlink-550 623,-42.1548,-150.6151,522.91
1737549132.404158,Starlink-550 624,-50.037,-129.9203,526.12
1737549132.404158,Starlink-550 625,-53.1494,-104.0564,527.34
1737549132.404158,Starlink-550 626,-50.3391,-78.017,526.24
1737549132.404158,Starlink-550 627,-42.659,-57.011,523.12
1737549132.404158,Starlink-550 628,-32.0464,-41.3153,518.79
1737549132.404158,Starlink-550 629,-19.8898,-29.0693,514.37
1737549132.404158,Starlink-550 630,-6.9915,-18.6108,510.92
1737549132.404158,Starlink-550 631,6.1398,-8.7138,509.15
1737549132.404158,Starlink-550 632,19.079,1.6847,509.24
1737549132.404158,Starlink-550 633,31.3242,13.7967,510.76
1737549132.404158,Starlink-550 634,42.0911,29.2664,512.88
1737549132.404158,Starlink-550 635,50.0167,49.9963,514.67
1737549132.404158,Starlink-550 636,53.1497,75.9409,515.38
1737549132.404158,Starlink-550 637,50.3207,102.063,514.74
1737549132.404158,Starlink-550 638,37.5311,136.5147,511.92
1737549132.404158,Starlink-550 639,25.9768,150.2465,509.95
1737549132.404158,Starlink-550 640,13.3472,161.4205,508.98
1737549132.404158,Starlink-550 641,0.2685,171.4611,509.7
1737549132.404158,Starlink-550 642,-12.8124,-178.5248,512.28
1737549132.404158,Starlink-550 643,-25.4536,-167.4397,516.28
1737549132.404158,Starlink-550 644,-37.0469,-153.8879,520.81
1737549132.404158,Starlink-550 645,-46.5647,-136.0114,524.72
1737549132.404158,Starlink-550 646,-52.307,-112.4367,527.01
1737549132.404158,Starlink-550 647,-52.467,-85.6269,527.08
1737549132.404158,Starlink-550 648,-46.9816,-61.7678,524.89
1737549132.404158,Starlink-550 649,-37.6152,-43.6085,521.04
1737549132.404158,Starlink-550 650,-26.1009,-29.8774,516.52
1737549132.404158,Starlink-550 651,-13.4976,-18.7007,512.46
1737549132.404158,Starlink-550 652,-0.4283,-8.6587,509.8
1737549132.404158,Starlink-550 653,12.6611,1.3542,508.98
1737549132.404158,Starlink-550 654,25.3277,12.4364,509.87
1737549132.404158,Starlink-550 655,36.9603,25.9885,511.81
1737549132.404158,Starlink-550 656,46.5239,43.8823,513.87
1737549132.404158,Starlink-550 657,52.3015,67.5155,515.19
1737549132.404158,Starlink-550 658,52.4626,94.4161,515.23
1737549132.404158,Starlink-550 659,46.9432,118.3365,513.97
1737549132.404158,Starlink-550 660,42.5978,133.1065,512.99
1737549132.404158,Starlink-550 661,31.9409,148.8092,510.86
1737549132.404158,Starlink-550 662,19.7506,161.0532,509.29
1737549132.404158,Starlink-550 663,6.8341,171.5094,509.11
1737549132.404158,Starlink-550 664,-6.2976,-178.5937,510.77
1737549132.404158,Starlink-550 665,-19.2197,-168.1929,514.15
1737549132.404158,Starlink-550 666,-31.4319,-156.0787,518.55
1737549132.404158,Starlink-550 667,-42.1548,-140.6151,522.91
1737549132.404158,Starlink-550 668,-50.037,-119.9203,526.12
1737549132.404158,Starlink-550 669,-53.1494,-94.0564,527.34
1737549132.404158,Starlink-550 670,-50.3391,-68.017,526.24
1737549132.404158,Starlink-550 671,-42.659,-47.011,523.12
1737549132.404158,Starlink-550 672,-32.0464,-31.3153,518.79
1737549132.404158,Starlink-550 673,-19.8898,-19.0693,514.37
1737549132.404158,Starlink-550 674,-6.9915,-8.6108,510.92
1737549132.404158,Starlink-550 675,6.1398,1.2862,509.15
1737549132.404158,Starlink-550 676,19.079,11.6847,509.24
1737549132.404158,Starlink-550 677,31.3242,23.7967,510.76
1737549132.404158,Starlink-550 678,42.0911,39.2664,512.88
1737549132.404158,Starlink-550 679,50.0167,59.9963,514.67
1737549132.404158,Starlink-550 680,53.1497,85.9409,515.38
1737549132.404158,Starlink-550 681,50.3207,112.063,514.74
1737549132.404158,Starlink-550 682,37.5311,146.5147,511.92
1737549132.404158,Starlink-550 683,25.9768,160.2465,509.95
1737549132.404158,Starlink-550 684,13.3472,171.4205,508.98
1737549132.404158,Starlink-550 685,0.2685,-178.5389,509.7
1737549132.404158,Starlink-550 686,-12.8124,-168.5248,512.28
1737549132.404158,Starlink-550 687,-25.4536,-157.4397,516.28
1737549132.404158,Starlink-550 688,-37.0469,-143.8879,520.81
1737549132.404158,Starlink-550 689,-46.5647,-126.0114,524.72
1737549132.404158,Starlink-550 690,-52.307,-102.4367,527.01
1737549132.404158,Starlink-550 691,-52.467,-75.6269,527.08
1737549132.404158,Starlink-550 692,-46.9816,-51.7678,524.89
1737549132.404158,Starlink-550 693,-37.6152,-33.6085,521.04
1737549132.404158,Starlink-550 694,-26.1009,-19.8774,516.52
1737549132.404158,Starlink-550 695,-13.4976,-8.7007,512.46
1737549132.404158,Starlink-550 696,-0.4283,1.3413,509.8
1737549132.404158,Starlink-550 697,12.6611,11.3542,508.98
1737549132.404158,Starlink-550 698,25.3277,22.4364,509.87
1737549132.404158,Starlink-550 699,36.9603,35.9885,511.81
1737549132.404158,Starlink-550 700,46.5239,53.8823,513.87
1737549132.404158,Starlink-550 701,52.3015,77.5155,515.19
1737549132.404158,Starlink-550 702,52.4626,104.4161,515.23
1737549132.404158,Starlink-550 703,46.9432,128.3365,513.97
1737549132.404158,Starlink-550 704,42.5978,143.1065,512.99
1737549132.404158,Starlink-550 705,31.9409,158.8092,510.86
1737549132.404158,Starlink-550 706,19.7506,171.0532,509.29
1737549132.404158,Starlink-550 707,6.8341,-178.4906,509.11
1737549132.404158,Starlink-550 708,-6.2976,-168.5937,510.77
1737549132.404158,Starlink-550 709,-19.2197,-158.1929,514.15
1737549132.404158,Starlink-550 710,-31.4319,-146.0787,518.55
1737549132.404158,Starlink-550 711,-42.1548,-130.6151,522.91
1737549132.404158,Starlink-550 712,-50.037,-109.9203,526.12
1737549132.404158,Starlink-550 713,-53.1494,-84.0564,527.34
1737549132.404158,Starlink-550 714,-50.3391,-58.017,526.24
1737549132.404158,Starlink-550 715,-42.659,-37.011,523.12
1737549132.404158,Starlink-550 716,-32.0464,-21.3153,518.79
1737549132.404158,Starlink-550 717,-19.8898,-9.0693,514.37
1737549132.404158,Starlink-550 718,-6.9915,1.3892,510.92
1737549132.404158,Starlink-550 719,6.1398,11.2862,509.15
1737549132.404158,Starlink-550 720,19.079,21.6847,509.24
1737549132.404158,Starlink-550 721,31.3242,33.7967,510.76
1737549132.404158,Starlink-550 722,42.0911,49.2664,512.88
1737549132.404158,Starlink-550 723,50.0167,69.9963,514.67
1737549132.404158,Starlink-550 724,53.1497,95.9409,515.38
1737549132.404158,Starlink-550 725,50.3207,122.063,514.74
1737549132.404158,Starlink-550 726,37.5311,156.5147,511.92
1737549132.404158,Starlink-550 727,25.9768,170.2465,509.95
1737549132.404158,Starlink-550 728,13.3472,-178.5795,508.98
1737549132.404158,Starlink-550 729,0.2685,-168.5389,509.7
1737549132.404158,Starlink-550 730,-12.8124,-158.5248,512.28
1737549132.404158,Starlink-550 731,-25.4536,-147.4397,516.28
1737549132.404158,Starlink-550 732,-37.0469,-133.8879,520.81
1737549132.404158,Starlink-550 733,-46.5647,-116.0114,524.72
1737549132.404158,Starlink-550 734,-52.307,-92.4367,527.01
1737549132.404158,Starlink-550 735,-52.467,-65.6269,527.08
1737549132.404158,Starlink-550 736,-46.9816,-41.7678,524.89
1737549132.404158,Starlink-550 737,-37.6152,-23.6085,521.04
1737549132.404158,Starlink-550 738,-26.1009,-9.8774,516.52
1737549132.404158,Starlink-550 739,-13.4976,1.2993,512.46
1737549132.404158,Starlink-550 740,-0.4283,11.3413,509.8
1737549132.404158,Starlink-550 741,12.6611,21.3542,508.98
1737549132.404158,Starlink-550 742,25.3277,32.4364,509.87
1737549132.404158,Starlink-550 743,36.9603,45.9885,511.81
1737549132.404158,Starlink-550 744,46.5239,63.8823,513.87
1737549132.404158,Starlink-550 745,52.3015,87.5155,515.19
1737549132.404158,Starlink-550 746,52.4626,114.4161,515.23
1737549132.404158,Starlink-550 747,46.9432,138.3365,513.97
1737549132.404158,Starlink-550 748,42.5978,153.1065,512.99
1737549132.404158,Starlink-550 749,31.9409,168.8092,510.86
1737549132.404158,Starlink-550 750,19.7506,-178.9468,509.29
1737549132.404158,Starlink-550 751,6.8341,-168.4906,509.11
1737549132.404158,Starlink-550 752,-6.2976,-158.5937,510.77
1737549132.404158,Starlink-550 753,-19.2197,-148.1929,514.15
1737549132.404158,Starlink-550 754,-31.4319,-136.0787,518.55
1737549132.404158,Starlink-550 755,-42.1548,-120.6151,522.91
1737549132.404158,Starlink-550 756,-50.037,-99.9203,526.12
1737549132.404158,Starlink-550 757,-53.1494,-74.0564,527.34
1737549132.404158,Starlink-550 758,-50.3391,-48.017,526.24
1737549132.404158,Starlink-550 759,-42.659,-27.011,523.12
1737549132.404158,Starlink-550 760,-32.0464,-11.3153,518.79
1737549132.404158,Starlink-550 761,-19.8898,0.9307,514.37
1737549132.404158,Starlink-550 762,-6.9915,11.3892,510.92
1737549132.404158,Starlink-550 763,6.1398,21.2862,509.15
1737549132.404158,Starlink-550 764,19.079,31.6847,509.24
1737549132.404158,Starlink-550 765,31.3242,43.7967,510.76
1737549132.404158,Starlink-550 766,42.0911,59.2664,512.88
1737549132.404158,Starlink-550 767,50.0167,79.9963,514.67
1737549132.404158,Starlink-550 768,53.1497,105.9409,515.38
1737549132.404158,Starlink-550 769,50.3207,132.063,514.74
1737549132.404158,Starlink-550 770,37.5311,166.5147,511.92
1737549132.404158,Starlink-550 771,25.9768,-179.7535,509.95
1737549132.404158,Starlink-550 772,13.3472,-168.5795,508.98
1737549132.404158,Starlink-550 773,0.2685,-158.5389,509.7
1737549132.404158,Starlink-550 774,-12.8124,-148.5248,512.28
1737549132.404158,Starlink-550 775,-25.4536,-137.4397,516.28
1737549132.404158,Starlink-550 776,-37.0469,-123.8879,520.81
1737549132.404158,Starlink-550 777,-46.5647,-106.0114,524.72
1737549132.404158,Starlink-550 778,-52.307,-82.4367,527.01
1737549132.404158,Starlink-550 779,-52.467,-55.6269,527.08
1737549132.404158,Starlink-550 780,-46.9816,-31.7678,524.89
1737549132.404158,Starlink-550 781,-37.6152,-13.6085,521.04
1737549132.404158,Starlink-550 782,-26.1009,0.1226,516.52
1737549132.404158,Starlink-550 783,-13.4976,11.2993,512.46
1737549132.404158,Starlink-550 784,-0.4283,21.3413,509.8
1737549132.404158,Starlink-550 785,12.6611,31.3542,508.98
1737549132.404158,Starlink-550 786,25.3277,42.4364,509.87
1737549132.404158,Starlink-550 787,36.9603,55.9885,511.81
1737549132.404158,Starlink-550 788,46.5239,73.8823,513.87
1737549132.404158,Starlink-550 789,52.3015,97.5155,515.19
1737549132.404158,Starlink-550 790,52.4626,124.4161,515.23
1737549132.404158,Starlink-550 791,46.9432,148.3365,513.97
1737549132.404158,Starlink-550 792,42.5978,163.1065,512.99
1737549132.404158,Starlink-550 793,31.9409,178.8092,510.86
1737549132.404158,Starlink-550 794,19.7506,-168.9468,509.29
1737549132.404158,Starlink-550 795,6.8341,-158.4906,509.11
1737549132.404158,Starlink-550 796,-6.2976,-148.5937,510.77
1737549132.404158,Starlink-550 797,-19.2197,-138.1929,514.15
1737549132.404158,Starlink-550 798,-31.4319,-126.0787,518.55
1737549132.404158,Starlink-550 799,-42.1548,-110.6151,522.91
1737549132.404158,Starlink-550 800,-50.037,-89.9203,526.12
1737549132.404158,Starlink-550 801,-53.1494,-64.0564,527.34
1737549132.404158,Starlink-550 802,-50.3391,-38.017,526.24
1737549132.404158,Starlink-550 803,-42.659,-17.011,523.12
1737549132.404158,Starlink-550 804,-32.0464,-1.3153,518.79
1737549132.404158,Starlink-550 805,-19.8898,10.9307,514.37
1737549132.404158,Starlink-550 806,-6.9915,21.3892,510.92
1737549132.404158,Starlink-550 807,6.1398,31.2862,509.15
1737549132.404158,Starlink-550 808,19.079,41.6847,509.24
1737549132.404158,Starlink-550 809,31.3242,53.7967,510.76
1737549132.404158,Starlink-550 810,42.0911,69.2664,512.88
1737549132.404158,Starlink-550 811,50.0167,89.9963,514.67
1737549132.404158,Starlink-550 812,53.1497,115.9409,515.38
1737549132.404158,Starlink-550 813,50.3207,142.063,514.74
1737549132.404158,Starlink-550 814,37.5311,176.5147,511.92
1737549132.404158,Starlink-550 815,25.9768,-169.7535,509.95
1737549132.404158,Starlink-550 816,13.3472,-158.5795,508.98
1737549132.404158,Starlink-550 817,0.2685,-148.5389,509.7
1737549132.404158,Starlink-550 818,-12.8124,-138.5248,512.28
1737549132.404158,Starlink-550 819,-25.4536,-127.4397,516.28
1737549132.404158,Starlink-550 820,-37.0469,-113.8879,520.81
1737549132.404158,Starlink-550 821,-46.5647,-96.0114,524.72
1737549132.404158,Starlink-550 822,-52.307,-72.4367,527.01
1737549132.404158,Starlink-550 823,-52.467,-45.6269,527.08
1737549132.404158,Starlink-550 824,-46.9816,-21.7678,524.89
1737549132.404158,Starlink-550 825,-37.6152,-3.6085,521.04
1737549132.404158,Starlink-550 826,-26.1009,10.1226,516.52
1737549132.404158,Starlink-550 827,-13.4976,21.2993,512.46
1737549132.404158,Starlink-550 828,-0.4283,31.3413,509.8
1737549132.404158,Starlink-550 829,12.6611,41.3542,508.98
1737549132.404158,Starlink-550 830,25.3277,52.4364,509.87
1737549132.404158,Starlink-550 831,36.9603,65.9885,511.81
1737549132.404158,Starlink-550 832,46.5239,83.8823,513.87
1737549132.404158,Starlink-550 833,52.3015,107.5155,515.19
1737549132.404158,Starlink-550 834,52.4626,134.4161,515.23
1737549132.404158,Starlink-550 835,46.9432,158.3365,513.97
1737549132.404158,Starlink-550 836,42.5978,173.1065,512.99
1737549132.404158,Starlink-550 837,31.9409,-171.1908,510.86
1737549132.404158,Starlink-550 838,19.7506,-158.9468,509.29
1737549132.404158,Starlink-550 839,6.8341,-148.4906,509.11
1737549132.404158,Starlink-550 840,-6.2976,-138.5937,510.77
1737549132.404158,Starlink-550 841,-19.2197,-128.1929,514.15
1737549132.404158,Starlink-550 842,-31.4319,-116.0787,518.55
1737549132.404158,Starlink-550 843,-42.1548,-100.6151,522.91
1737549132.404158,Starlink-550 844,-50.037,-79.9203,526.12
1737549132.404158,Starlink-550 845,-53.1494,-54.0564,527.34
1737549132.404158,Starlink-550 846,-50.3391,-28.017,526.24
1737549132.404158,Starlink-550 847,-42.659,-7.011,523.12
1737549132.404158,Starlink-550 848,-32.0464,8.6847,518.79
1737549132.404158,Starlink-550 849,-19.8898,20.9307,514.37
1737549132.404158,Starlink-550 850,-6.9915,31.3892,510.92
1737549132.404158,Starlink-550 851,6.1398,41.2862,509.15
1737549132.404158,Starlink-550 852,19.079,51.6847,509.24
1737549132.404158,Starlink-550 853,31.3242,63.7967,510.76
1737549132.404158,Starlink-550 854,42.0911,79.2664,512.88
1737549132.404158,Starlink-550 855,50.0167,99.9963,514.67
1737549132.404158,Starlink-550 856,53.1497,125.9409,515.38
1737549132.404158,Starlink-550 857,50.3207,152.063,514.74
1737549132.404158,Starlink-550 858,37.5311,-173.4853,511.92
1737549132.404158,Starlink-550 859,25.9768,-159.7535,509.95
1737549132.404158,Starlink-550 860,13.3472,-148.5795,508.98
1737549132.404158,Starlink-550 861,0.2685,-138.5389,509.7
1737549132.404158,Starlink-550 862,-12.8124,-128.5248,512.28
1737549132.404158,Starlink-550 863,-25.4536,-117.4397,516.28
1737549132.404158,Starlink-550 864,-37.0469,-103.8879,520.81
1737549132.404158,Starlink-550 865,-46.5647,-86.0114,524.72
1737549132.404158,Starlink-550 866,-52.307,-62.4367,527.01
1737549132.404158,Starlink-550 867,-52.467,-35.6269,527.08
1737549132.404158,Starlink-550 868,-46.9816,-11.7678,524.89
1737549132.404158,Starlink-550 869,-37.6152,6.3915,521.04
1737549132.404158,Starlink-550 870,-26.1009,20.1226,516.52
1737549132.404158,Starlink-550 871,-13.4976,31.2993,512.46
1737549132.404158,Starlink-550 872,-0.4283,41.3413,509.8
1737549132.404158,Starlink-550 873,12.6611,51.3542,508.98
1737549132.404158,Starlink-550 874,25.3277,62.4364,509.87
1737549132.404158,Starlink-550 875,36.9603,75.9885,511.81
